2022-01-31 16:24:38,749 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,761 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,771 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,781 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,791 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,802 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,812 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,822 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,833 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,843 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,853 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,864 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,875 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,885 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,895 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,905 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,916 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,926 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,935 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,946 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,956 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,966 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,976 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,986 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:38,996 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:39,007 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:39,017 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:39,028 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:39,037 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:39,046 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
2022-01-31 16:24:39,056 [DEBUG] {'gamepad_direct': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}
